purchase_id,delivery_company,purchase_month,purchase_day,purchase_hour,purchase_weekday,delivery_month,delivery_day,delivery_hour,delivery_weekday,shipping_time_in_hours
20515,C620,1,3,15,Sunday,1,5,20,Tuesday,53
20516,C360,1,1,8,Friday,1,3,16,Sunday,56
20517,C620,1,8,7,Friday,1,11,0,Monday,64
20518,C516,1,4,10,Monday,1,5,13,Tuesday,27
20519,C516,1,4,21,Monday,1,6,9,Wednesday,35
20520,C620,1,6,5,Wednesday,1,9,0,Saturday,67
20521,C620,1,2,16,Saturday,1,4,4,Monday,35
20522,C516,1,4,5,Monday,1,6,8,Wednesday,51
20523,C620,1,3,1,Sunday,1,5,12,Tuesday,58
20524,C360,1,8,6,Friday,1,11,12,Monday,77
20526,C620,1,4,14,Monday,1,7,10,Thursday,68
20527,C516,1,4,11,Monday,1,7,0,Thursday,60
20528,C620,1,2,15,Saturday,1,4,14,Monday,46
20529,C360,1,6,8,Wednesday,1,8,22,Friday,62
20530,C620,1,4,6,Monday,1,6,7,Wednesday,49
20531,C360,1,1,9,Friday,1,3,20,Sunday,58
20532,C516,1,6,8,Wednesday,1,8,7,Friday,46
20533,C516,1,7,2,Thursday,1,8,11,Friday,32
20534,C516,1,6,5,Wednesday,1,8,2,Friday,45
20535,C620,1,2,9,Saturday,1,5,1,Tuesday,63
20536,C620,1,3,4,Sunday,1,5,3,Tuesday,47
20537,C516,1,7,18,Thursday,1,10,2,Sunday,56
20538,C620,1,1,22,Friday,1,3,16,Sunday,41
20540,C516,1,5,13,Tuesday,1,6,18,Wednesday,29
20542,C620,1,7,16,Thursday,1,9,21,Saturday,52
20543,C516,1,8,1,Friday,1,9,15,Saturday,37
20544,C620,1,7,12,Thursday,1,9,6,Saturday,41
20545,C516,1,3,23,Sunday,1,6,13,Wednesday,61
20546,C516,1,2,18,Saturday,1,4,10,Monday,40
20547,C620,1,5,19,Tuesday,1,8,1,Friday,53
20548,C620,1,5,15,Tuesday,1,8,0,Friday,57
20549,C360,1,4,1,Monday,1,5,22,Tuesday,44
20550,C360,1,6,17,Wednesday,1,9,6,Saturday,60
20551,C360,1,3,1,Sunday,1,5,23,Tuesday,69
20552,C360,1,3,5,Sunday,1,6,13,Wednesday,80
20554,C620,1,8,2,Friday,1,10,20,Sunday,65
20555,C620,1,5,19,Tuesday,1,8,0,Friday,53
20556,C620,1,6,2,Wednesday,1,8,4,Friday,50
20558,C516,1,4,23,Monday,1,6,19,Wednesday,44
20561,C620,1,1,21,Friday,1,3,21,Sunday,48
20562,C620,1,2,21,Saturday,1,4,21,Monday,48
20563,C360,1,3,23,Sunday,1,6,4,Wednesday,52
20564,C360,1,5,3,Tuesday,1,7,10,Thursday,54
20565,C516,1,5,22,Tuesday,1,8,10,Friday,59
20566,C620,1,3,19,Sunday,1,5,8,Tuesday,36
20567,C360,1,8,7,Friday,1,11,1,Monday,65
20568,C360,1,5,19,Tuesday,1,8,8,Friday,61
20569,C360,1,1,18,Friday,1,3,21,Sunday,50
20570,C360,1,1,20,Friday,1,5,3,Tuesday,79
20571,C620,1,5,22,Tuesday,1,8,3,Friday,52
20572,C620,1,7,19,Thursday,1,10,0,Sunday,52
20573,C516,1,3,0,Sunday,1,5,4,Tuesday,52
20574,C516,1,1,11,Friday,1,2,20,Saturday,33
20575,C516,1,2,20,Saturday,1,4,22,Monday,49
20577,C516,1,5,23,Tuesday,1,7,8,Thursday,33
20578,C516,1,4,5,Monday,1,6,0,Wednesday,43
20579,C360,1,4,19,Monday,1,7,18,Thursday,71
20580,C516,1,3,4,Sunday,1,4,18,Monday,38
20581,C516,1,7,5,Thursday,1,8,22,Friday,40
20582,C360,1,3,17,Sunday,1,6,10,Wednesday,65
20583,C516,1,1,8,Friday,1,3,9,Sunday,48
20584,C516,1,5,7,Tuesday,1,7,14,Thursday,54
20585,C620,1,1,10,Friday,1,3,10,Sunday,48
20586,C620,1,4,20,Monday,1,7,9,Thursday,60
20588,C620,1,5,4,Tuesday,1,6,22,Wednesday,42
20590,C360,1,8,7,Friday,1,11,19,Monday,83
20591,C360,1,3,3,Sunday,1,5,22,Tuesday,66
20592,C360,1,4,1,Monday,1,7,5,Thursday,75
20593,C360,1,4,8,Monday,1,7,6,Thursday,70
20594,C620,1,4,12,Monday,1,6,20,Wednesday,56
20595,C516,1,6,2,Wednesday,1,7,23,Thursday,45
20596,C516,1,6,10,Wednesday,1,7,16,Thursday,29
20597,C620,1,3,15,Sunday,1,5,13,Tuesday,46
20598,C620,1,2,5,Saturday,1,4,13,Monday,56
20599,C620,1,1,2,Friday,1,3,8,Sunday,53
20600,C360,1,5,6,Tuesday,1,8,12,Friday,78
20601,C620,1,6,10,Wednesday,1,8,10,Friday,48
20602,C620,1,3,10,Sunday,1,5,1,Tuesday,39
20603,C516,1,6,11,Wednesday,1,8,4,Friday,40
20604,C516,1,1,17,Friday,1,3,18,Sunday,49
20606,C360,1,2,18,Saturday,1,5,23,Tuesday,76
20607,C360,1,6,11,Wednesday,1,9,20,Saturday,80
20608,C620,1,4,11,Monday,1,7,0,Thursday,60
20609,C620,1,2,13,Saturday,1,4,15,Monday,49
20610,C516,1,3,20,Sunday,1,5,16,Tuesday,43
20611,C516,1,7,18,Thursday,1,9,2,Saturday,32
20612,C360,1,1,10,Friday,1,4,12,Monday,74
20613,C516,1,5,3,Tuesday,1,7,22,Thursday,67
20614,C620,1,2,15,Saturday,1,5,6,Tuesday,63
20615,C620,1,4,19,Monday,1,7,10,Thursday,62
20616,C516,1,6,22,Wednesday,1,9,23,Saturday,72
20617,C360,1,7,11,Thursday,1,10,9,Sunday,70
20618,C516,1,5,1,Tuesday,1,7,11,Thursday,57
20619,C360,1,6,19,Wednesday,1,10,1,Sunday,77
20620,C620,1,3,7,Sunday,1,6,10,Wednesday,74
20621,C516,1,8,7,Friday,1,11,2,Monday,66
20623,C360,1,7,22,Thursday,1,11,6,Monday,79
20624,C360,1,1,3,Friday,1,4,10,Monday,78
20625,C516,1,4,17,Monday,1,7,18,Thursday,72
20627,C360,1,7,15,Thursday,1,11,0,Monday,80
20628,C516,1,1,10,Friday,1,3,19,Sunday,57
20630,C620,1,6,17,Wednesday,1,9,4,Saturday,58
20631,C516,1,1,18,Friday,1,4,13,Monday,66
20632,C620,1,3,6,Sunday,1,6,8,Wednesday,73
20634,C360,1,1,15,Friday,1,4,23,Monday,80
20635,C620,1,7,6,Thursday,1,10,8,Sunday,73
20636,C620,1,5,13,Tuesday,1,9,10,Saturday,92
20637,C516,1,6,0,Wednesday,1,8,3,Friday,51
20638,C620,1,4,15,Monday,1,7,9,Thursday,66
20639,C620,1,3,21,Sunday,1,6,18,Wednesday,69
20640,C360,1,1,11,Friday,1,4,9,Monday,69
20641,C620,1,1,7,Friday,1,3,21,Sunday,61
20642,C516,1,2,2,Saturday,1,4,20,Monday,66
20643,C360,1,1,8,Friday,1,4,9,Monday,72
20644,C360,1,7,11,Thursday,1,10,5,Sunday,66
20645,C360,1,8,0,Friday,1,11,7,Monday,78
20646,C516,1,1,12,Friday,1,4,7,Monday,67
20647,C620,1,5,3,Tuesday,1,8,5,Friday,73
20648,C620,1,1,4,Friday,1,4,0,Monday,68
20649,C516,1,4,23,Monday,1,7,17,Thursday,65
20650,C360,1,5,6,Tuesday,1,8,3,Friday,68
20651,C360,1,6,18,Wednesday,1,9,20,Saturday,73
20652,C516,1,2,23,Saturday,1,5,15,Tuesday,63
20653,C516,1,8,5,Friday,1,10,20,Sunday,63
20654,C360,1,1,11,Friday,1,4,14,Monday,74
20655,C360,1,4,0,Monday,1,7,0,Thursday,71
20656,C620,1,6,9,Wednesday,1,9,9,Saturday,72
20657,C620,1,6,13,Wednesday,1,9,9,Saturday,68
20658,C620,1,5,2,Tuesday,1,7,9,Thursday,55
20659,C360,1,4,16,Monday,1,7,20,Thursday,75
20660,C360,1,3,15,Sunday,1,7,9,Thursday,90
20661,C360,1,1,8,Friday,1,4,17,Monday,80
20663,C360,1,5,2,Tuesday,1,8,12,Friday,82
20664,C620,1,2,22,Saturday,1,5,20,Tuesday,70
20665,C360,1,5,16,Tuesday,1,8,20,Friday,76
20666,C516,1,4,15,Monday,1,6,23,Wednesday,55
20667,C620,1,7,5,Thursday,1,10,14,Sunday,80
20668,C620,1,7,5,Thursday,1,10,14,Sunday,81
20669,C516,1,1,4,Friday,1,3,14,Sunday,57
20670,C620,1,5,0,Tuesday,1,7,21,Thursday,68
20671,C620,1,7,9,Thursday,1,10,0,Sunday,63
20673,C620,1,6,18,Wednesday,1,9,14,Saturday,68
20674,C620,1,2,19,Saturday,1,5,13,Tuesday,66
20675,C516,1,4,18,Monday,1,7,11,Thursday,65
20676,C620,1,3,11,Sunday,1,6,14,Wednesday,74
20677,C620,1,6,17,Wednesday,1,9,4,Saturday,59
20678,C360,1,4,7,Monday,1,8,12,Friday,101
20679,C360,1,4,14,Monday,1,7,18,Thursday,75
20680,C620,1,5,9,Tuesday,1,7,9,Thursday,47
20681,C360,1,1,6,Friday,1,4,11,Monday,76
20682,C516,1,6,12,Wednesday,1,8,5,Friday,41
20683,C620,1,2,23,Saturday,1,5,10,Tuesday,59
20684,C360,1,7,3,Thursday,1,10,0,Sunday,68
20685,C360,1,5,5,Tuesday,1,8,9,Friday,76
20686,C360,1,4,3,Monday,1,6,20,Wednesday,65
20687,C516,1,3,5,Sunday,1,4,20,Monday,38
20688,C620,1,6,15,Wednesday,1,8,18,Friday,50
20689,C620,1,3,19,Sunday,1,6,9,Wednesday,61
20690,C516,1,1,9,Friday,1,3,4,Sunday,43
20691,C516,1,7,7,Thursday,1,8,11,Friday,28
20692,C516,1,3,2,Sunday,1,4,8,Monday,30
20693,C620,1,4,14,Monday,1,6,18,Wednesday,51
20696,C360,1,4,3,Monday,1,6,23,Wednesday,67
20697,C516,1,6,19,Wednesday,1,7,22,Thursday,27
20698,C360,1,6,5,Wednesday,1,8,21,Friday,64
20699,C360,1,6,11,Wednesday,1,9,15,Saturday,76
20700,C516,1,7,15,Thursday,1,9,4,Saturday,36
20701,C620,1,7,7,Thursday,1,10,2,Sunday,66
20702,C516,1,7,0,Thursday,1,8,20,Friday,43
20703,C620,1,1,15,Friday,1,3,7,Sunday,40
20704,C516,1,6,1,Wednesday,1,7,21,Thursday,43
20705,C360,1,5,5,Tuesday,1,7,0,Thursday,43
20706,C516,1,3,19,Sunday,1,5,9,Tuesday,38
20707,C516,1,1,6,Friday,1,3,1,Sunday,42
20708,C620,1,1,14,Friday,1,3,17,Sunday,50
20709,C620,1,3,21,Sunday,1,5,17,Tuesday,44
20710,C620,1,5,4,Tuesday,1,6,18,Wednesday,38
20711,C516,1,6,17,Wednesday,1,8,11,Friday,42
20712,C516,1,1,19,Friday,1,3,19,Sunday,48
20713,C620,1,6,10,Wednesday,1,8,5,Friday,42
20714,C620,1,2,10,Saturday,1,4,17,Monday,54
20716,C360,1,5,8,Tuesday,1,8,10,Friday,73
20717,C620,1,5,4,Tuesday,1,7,8,Thursday,52
20718,C360,1,2,8,Saturday,1,5,5,Tuesday,69
20720,C516,1,3,20,Sunday,1,6,2,Wednesday,53
20721,C620,1,5,6,Tuesday,1,7,20,Thursday,62
20722,C360,1,6,9,Wednesday,1,9,5,Saturday,68
20723,C360,1,8,0,Friday,1,11,1,Monday,72
20724,C620,1,2,4,Saturday,1,5,3,Tuesday,71
20725,C360,1,3,21,Sunday,1,6,16,Wednesday,66
20726,C360,1,5,16,Tuesday,1,8,13,Friday,68
20728,C360,1,2,7,Saturday,1,5,0,Tuesday,65
20729,C516,1,5,20,Tuesday,1,8,3,Friday,55
20730,C620,1,5,21,Tuesday,1,7,17,Thursday,43
20731,C620,1,6,23,Wednesday,1,9,1,Saturday,49
20732,C620,1,6,8,Wednesday,1,8,16,Friday,55
20733,C620,1,6,18,Wednesday,1,8,13,Friday,43
20734,C516,1,8,2,Friday,1,9,14,Saturday,36
20735,C516,1,7,21,Thursday,1,9,22,Saturday,48
20736,C620,1,7,22,Thursday,1,10,14,Sunday,64
20737,C360,1,1,5,Friday,1,3,20,Sunday,62
20738,C516,1,7,13,Thursday,1,9,7,Saturday,41
20739,C620,1,8,6,Friday,1,10,1,Sunday,42
20741,C360,1,2,10,Saturday,1,5,20,Tuesday,81
20742,C360,1,7,8,Thursday,1,9,23,Saturday,63
20743,C360,1,6,17,Wednesday,1,9,13,Saturday,68
20744,C620,1,3,5,Sunday,1,5,21,Tuesday,63
20745,C360,1,7,8,Thursday,1,10,22,Sunday,85
20746,C620,1,6,13,Wednesday,1,9,3,Saturday,62
20747,C620,1,4,8,Monday,1,6,21,Wednesday,60
20749,C620,1,3,0,Sunday,1,5,6,Tuesday,54
20750,C516,1,3,0,Sunday,1,4,3,Monday,26
20751,C360,1,2,2,Saturday,1,3,17,Sunday,39
20752,C360,1,2,1,Saturday,1,3,7,Sunday,30
20753,C516,1,6,2,Wednesday,1,7,12,Thursday,33
20754,C516,1,1,5,Friday,1,2,9,Saturday,27
20755,C360,1,1,16,Friday,1,2,19,Saturday,27
20756,C360,1,7,23,Thursday,1,9,13,Saturday,37
20757,C360,1,3,12,Sunday,1,4,21,Monday,33
20758,C620,1,7,23,Thursday,1,9,3,Saturday,28
20759,C620,1,1,2,Friday,1,2,15,Saturday,37
20760,C516,1,8,6,Friday,1,9,14,Saturday,31
20762,C360,1,2,1,Saturday,1,4,14,Monday,61
20763,C620,1,6,21,Wednesday,1,8,4,Friday,30
20764,C620,1,6,22,Wednesday,1,7,14,Thursday,16
20765,C516,1,5,15,Tuesday,1,6,22,Wednesday,30
20767,C360,1,7,22,Thursday,1,9,13,Saturday,39
20768,C360,1,8,9,Friday,1,9,19,Saturday,33
20769,C516,1,7,5,Thursday,1,7,22,Thursday,16
20770,C360,1,5,7,Tuesday,1,6,16,Wednesday,32
20771,C516,1,6,17,Wednesday,1,8,2,Friday,33
20772,C516,1,3,20,Sunday,1,4,21,Monday,24
20773,C620,1,1,21,Friday,1,2,11,Saturday,13
20774,C620,1,7,2,Thursday,1,7,21,Thursday,19
20775,C360,1,2,1,Saturday,1,3,9,Sunday,32
20776,C360,1,7,0,Thursday,1,8,15,Friday,38
20777,C360,1,3,4,Sunday,1,4,21,Monday,40
20778,C360,1,8,7,Friday,1,9,12,Saturday,28
20779,C516,1,1,6,Friday,1,2,0,Saturday,18
20780,C360,1,4,0,Monday,1,5,21,Tuesday,44
20781,C360,1,2,1,Saturday,1,3,20,Sunday,43
20782,C516,1,8,3,Friday,1,8,11,Friday,8
20783,C360,1,1,1,Friday,1,2,20,Saturday,42
20784,C516,1,2,3,Saturday,1,2,7,Saturday,3
20785,C360,1,5,16,Tuesday,1,7,18,Thursday,50
20786,C620,1,3,2,Sunday,1,3,16,Sunday,14
20787,C360,1,4,1,Monday,1,6,21,Wednesday,67
20788,C360,1,4,0,Monday,1,6,5,Wednesday,53
20789,C516,1,1,9,Friday,1,1,18,Friday,8
20790,C516,1,4,23,Monday,1,5,6,Tuesday,7
20791,C360,1,7,9,Thursday,1,9,18,Saturday,56
20793,C516,1,7,13,Thursday,1,8,3,Friday,14
20794,C516,1,5,19,Tuesday,1,5,23,Tuesday,4
20795,C360,1,6,20,Wednesday,1,8,11,Friday,39
20796,C516,1,7,18,Thursday,1,8,3,Friday,9
20798,C620,1,1,15,Friday,1,3,10,Sunday,43
20799,C360,1,6,1,Wednesday,1,7,14,Thursday,36
20801,C360,1,5,19,Tuesday,1,9,1,Saturday,77
20802,C620,1,4,12,Monday,1,7,0,Thursday,60
20803,C620,1,4,12,Monday,1,6,12,Wednesday,48
20804,C516,1,2,21,Saturday,1,4,5,Monday,31
20805,C620,1,4,1,Monday,1,6,2,Wednesday,48
20807,C620,1,1,19,Friday,1,3,20,Sunday,48
20808,C360,1,7,19,Thursday,1,10,14,Sunday,66
20809,C516,1,4,8,Monday,1,5,15,Tuesday,31
20810,C620,1,5,12,Tuesday,1,8,5,Friday,64
20811,C620,1,3,21,Sunday,1,6,12,Wednesday,62
20812,C620,1,8,9,Friday,1,10,20,Sunday,58
20813,C620,1,1,2,Friday,1,3,4,Sunday,49
20814,C620,1,1,8,Friday,1,4,5,Monday,68
20815,C360,1,2,0,Saturday,1,5,2,Tuesday,74
20816,C516,1,4,6,Monday,1,5,15,Tuesday,32
20817,C516,1,2,3,Saturday,1,3,14,Sunday,34
20818,C360,1,4,11,Monday,1,6,23,Wednesday,60
20820,C516,1,5,9,Tuesday,1,7,7,Thursday,45
20821,C620,1,7,2,Thursday,1,9,7,Saturday,52
20823,C620,1,6,4,Wednesday,1,8,12,Friday,56
20824,C516,1,6,16,Wednesday,1,8,15,Friday,46
20825,C360,1,5,5,Tuesday,1,7,2,Thursday,45
20826,C360,1,5,4,Tuesday,1,8,0,Friday,68
20827,C620,1,6,13,Wednesday,1,8,14,Friday,49
20828,C620,1,2,16,Saturday,1,4,23,Monday,54
20829,C360,1,2,2,Saturday,1,4,12,Monday,58
20830,C516,1,3,7,Sunday,1,5,20,Tuesday,60
20831,C620,1,5,20,Tuesday,1,8,19,Friday,70
20832,C516,1,5,0,Tuesday,1,6,22,Wednesday,46
20834,C620,1,6,4,Wednesday,1,8,13,Friday,56
20835,C620,1,5,2,Tuesday,1,6,14,Wednesday,35
20836,C516,1,5,7,Tuesday,1,7,6,Thursday,46
20837,C360,1,3,2,Sunday,1,5,9,Tuesday,54
20838,C620,1,7,22,Thursday,1,10,7,Sunday,56
20839,C620,1,7,6,Thursday,1,9,19,Saturday,61
20840,C620,1,5,17,Tuesday,1,8,8,Friday,62
20841,C360,1,7,2,Thursday,1,9,5,Saturday,50
20842,C360,1,3,14,Sunday,1,5,15,Tuesday,49
20843,C516,1,4,5,Monday,1,6,10,Wednesday,52
20844,C360,1,7,20,Thursday,1,10,13,Sunday,64
20845,C516,1,2,18,Saturday,1,4,20,Monday,50
20846,C516,1,1,10,Friday,1,3,10,Sunday,48
20847,C516,1,5,4,Tuesday,1,7,15,Thursday,59
20848,C620,1,7,5,Thursday,1,9,20,Saturday,63
20849,C516,1,4,20,Monday,1,6,21,Wednesday,48
20850,C516,1,1,9,Friday,1,3,8,Sunday,46
20851,C516,1,6,15,Wednesday,1,8,13,Friday,45
20852,C620,1,3,4,Sunday,1,4,19,Monday,39
20853,C620,1,4,11,Monday,1,6,23,Wednesday,59
20854,C516,1,6,11,Wednesday,1,8,2,Friday,39
20855,C360,1,5,19,Tuesday,1,8,3,Friday,55
20856,C360,1,5,5,Tuesday,1,8,5,Friday,72
20857,C620,1,3,6,Sunday,1,5,7,Tuesday,49
20858,C620,1,4,23,Monday,1,7,9,Thursday,58
20859,C620,1,6,17,Wednesday,1,8,23,Friday,53
20860,C516,1,3,1,Sunday,1,5,1,Tuesday,48
20861,C516,1,2,17,Saturday,1,4,17,Monday,47
20862,C516,1,5,23,Tuesday,1,7,9,Thursday,33
20863,C620,1,7,17,Thursday,1,9,11,Saturday,42
20864,C516,1,6,7,Wednesday,1,8,17,Friday,58
20865,C360,1,7,3,Thursday,1,10,13,Sunday,82
20866,C360,1,2,18,Saturday,1,5,3,Tuesday,57
20867,C516,1,4,13,Monday,1,7,19,Thursday,77
20868,C516,1,7,1,Thursday,1,10,5,Sunday,76
20869,C620,1,5,8,Tuesday,1,8,6,Friday,70
20870,C516,1,7,22,Thursday,1,10,16,Sunday,66
20871,C516,1,7,0,Thursday,1,10,7,Sunday,79
20872,C360,1,4,2,Monday,1,7,10,Thursday,79
20873,C360,1,7,11,Thursday,1,10,21,Sunday,82
20874,C360,1,2,20,Saturday,1,6,8,Wednesday,84
20876,C516,1,1,19,Friday,1,3,23,Sunday,51
20877,C360,1,1,3,Friday,1,4,7,Monday,76
20878,C360,1,3,8,Sunday,1,6,8,Wednesday,71
20879,C516,1,7,21,Thursday,1,9,15,Saturday,41
20880,C620,1,1,15,Friday,1,4,20,Monday,77
20881,C360,1,3,13,Sunday,1,6,15,Wednesday,73
20882,C360,1,2,0,Saturday,1,5,8,Tuesday,79
20883,C360,1,4,16,Monday,1,7,13,Thursday,68
20884,C620,1,4,3,Monday,1,7,10,Thursday,78
20885,C516,1,7,6,Thursday,1,10,5,Sunday,70
20886,C620,1,5,2,Tuesday,1,7,20,Thursday,66
20887,C360,1,1,8,Friday,1,4,1,Monday,65
20888,C620,1,3,17,Sunday,1,6,10,Wednesday,65
20889,C516,1,5,12,Tuesday,1,8,2,Friday,61
20890,C516,1,7,16,Thursday,1,9,21,Saturday,52
20891,C620,1,7,6,Thursday,1,10,10,Sunday,75
20892,C360,1,5,16,Tuesday,1,8,0,Friday,55
20893,C620,1,8,8,Friday,1,11,11,Monday,75
20894,C620,1,8,9,Friday,1,10,12,Sunday,50
20895,C360,1,3,15,Sunday,1,7,23,Thursday,104
20896,C620,1,7,4,Thursday,1,9,13,Saturday,56
20898,C360,1,7,10,Thursday,1,10,13,Sunday,74
20899,C620,1,7,16,Thursday,1,10,13,Sunday,69
20900,C516,1,2,1,Saturday,1,5,5,Tuesday,75
20901,C620,1,4,17,Monday,1,8,2,Friday,80
20902,C360,1,5,11,Tuesday,1,8,21,Friday,82
20903,C516,1,5,23,Tuesday,1,9,12,Saturday,85
20904,C360,1,6,21,Wednesday,1,9,19,Saturday,70
20907,C620,1,8,3,Friday,1,10,14,Sunday,58
20909,C360,1,3,23,Sunday,1,8,2,Friday,98
20910,C360,1,8,0,Friday,1,11,3,Monday,75
20911,C516,1,3,13,Sunday,1,6,8,Wednesday,67
20912,C516,1,4,10,Monday,1,6,22,Wednesday,59
20913,C620,1,7,10,Thursday,1,10,12,Sunday,74
20914,C516,1,1,17,Friday,1,4,5,Monday,60
20916,C360,1,6,9,Wednesday,1,9,22,Saturday,84
20917,C360,1,2,23,Saturday,1,5,23,Tuesday,72
20918,C620,1,3,19,Sunday,1,6,15,Wednesday,68
20919,C360,1,4,20,Monday,1,7,19,Thursday,70
20920,C620,1,3,18,Sunday,1,6,15,Wednesday,69
20921,C360,1,2,6,Saturday,1,5,10,Tuesday,76
20922,C516,1,8,8,Friday,1,11,11,Monday,74
20923,C516,1,3,8,Sunday,1,5,8,Tuesday,48
20924,C360,1,3,6,Sunday,1,5,21,Tuesday,63
20925,C620,1,6,17,Wednesday,1,8,19,Friday,50
20926,C516,1,5,2,Tuesday,1,7,0,Thursday,45
20927,C620,1,4,1,Monday,1,6,13,Wednesday,59
20929,C620,1,3,14,Sunday,1,5,20,Tuesday,53
20930,C620,1,7,19,Thursday,1,10,16,Sunday,68
20931,C360,1,1,13,Friday,1,3,21,Sunday,55
20932,C360,1,3,16,Sunday,1,6,5,Wednesday,61
20933,C360,1,4,16,Monday,1,6,22,Wednesday,53
20934,C620,1,6,17,Wednesday,1,8,15,Friday,45
20935,C516,1,4,12,Monday,1,6,8,Wednesday,43
20936,C360,1,4,13,Monday,1,6,19,Wednesday,53
20937,C360,1,5,20,Tuesday,1,7,21,Thursday,49
20938,C620,1,1,13,Friday,1,3,5,Sunday,39
20939,C516,1,7,6,Thursday,1,8,15,Friday,32
20940,C516,1,2,12,Saturday,1,4,8,Monday,43
20941,C360,1,6,7,Wednesday,1,9,16,Saturday,80
20943,C360,1,5,10,Tuesday,1,8,4,Friday,65
20944,C360,1,8,10,Friday,1,11,17,Monday,78
20945,C620,1,7,10,Thursday,1,9,5,Saturday,43
20946,C360,1,8,10,Friday,1,12,1,Tuesday,86
20947,C516,1,3,11,Sunday,1,5,7,Tuesday,43
20948,C360,1,3,16,Sunday,1,6,13,Wednesday,69
20949,C620,1,8,1,Friday,1,10,8,Sunday,55
20950,C516,1,3,18,Sunday,1,5,17,Tuesday,46
20951,C360,1,5,14,Tuesday,1,8,3,Friday,60
20952,C516,1,5,15,Tuesday,1,6,10,Wednesday,19
20953,C516,1,5,8,Tuesday,1,5,20,Tuesday,12
20954,C516,1,4,0,Monday,1,4,4,Monday,3
20955,C516,1,4,23,Monday,1,5,19,Tuesday,19
20958,C620,1,7,1,Thursday,1,7,13,Thursday,11
20961,C620,1,5,4,Tuesday,1,5,15,Tuesday,10
20962,C620,1,6,9,Wednesday,1,6,18,Wednesday,9
20963,C360,1,2,15,Saturday,1,4,12,Monday,44
20965,C516,1,5,22,Tuesday,1,6,18,Wednesday,20
20966,C516,1,5,18,Tuesday,1,7,5,Thursday,35
20967,C360,1,2,3,Saturday,1,4,2,Monday,46
20968,C620,1,2,6,Saturday,1,3,5,Sunday,22
20969,C360,1,7,1,Thursday,1,9,3,Saturday,49
20971,C360,1,4,5,Monday,1,5,17,Tuesday,36
20973,C516,1,2,0,Saturday,1,2,5,Saturday,4
20974,C360,1,3,19,Sunday,1,5,4,Tuesday,32
20975,C360,1,2,19,Saturday,1,4,9,Monday,38
20976,C360,1,5,3,Tuesday,1,6,12,Wednesday,33
20977,C516,1,3,7,Sunday,1,3,14,Sunday,6
20979,C516,1,2,17,Saturday,1,4,6,Monday,37
20980,C516,1,6,20,Wednesday,1,7,7,Thursday,10
20981,C360,1,4,14,Monday,1,6,0,Wednesday,34
20982,C620,1,1,13,Friday,1,2,2,Saturday,13
20983,C620,1,4,4,Monday,1,4,17,Monday,12
20984,C516,1,3,3,Sunday,1,3,22,Sunday,18
20985,C360,1,4,0,Monday,1,5,15,Tuesday,38
20986,C516,1,4,2,Monday,1,4,5,Monday,3
20987,C516,1,1,10,Friday,1,2,8,Saturday,21
20988,C620,1,7,10,Thursday,1,8,5,Friday,19
20989,C360,1,3,4,Sunday,1,5,11,Tuesday,54
20990,C360,1,2,6,Saturday,1,3,18,Sunday,35
20991,C620,1,5,1,Tuesday,1,6,16,Wednesday,39
20992,C516,1,4,21,Monday,1,5,2,Tuesday,4
20993,C360,1,5,4,Tuesday,1,7,18,Thursday,61
20994,C360,1,4,13,Monday,1,6,10,Wednesday,44
20995,C620,1,2,22,Saturday,1,3,23,Sunday,24
20997,C516,1,3,9,Sunday,1,3,17,Sunday,8
20998,C360,1,6,11,Wednesday,1,8,15,Friday,51
21001,C620,1,1,19,Friday,1,3,3,Sunday,31
21002,C620,1,6,2,Wednesday,1,7,7,Thursday,28
21003,C360,1,5,20,Tuesday,1,8,18,Friday,69
21005,C620,1,3,8,Sunday,1,4,15,Monday,31
21006,C360,1,4,15,Monday,1,7,10,Thursday,67
21007,C516,1,1,17,Friday,1,2,8,Saturday,15
21008,C516,1,8,6,Friday,1,8,19,Friday,12
21009,C620,1,6,10,Wednesday,1,8,0,Friday,37
21010,C620,1,4,17,Monday,1,5,20,Tuesday,27
21011,C360,1,4,21,Monday,1,7,2,Thursday,53
21012,C360,1,1,16,Friday,1,3,23,Sunday,54
21013,C360,1,7,18,Thursday,1,9,12,Saturday,41
21014,C360,1,3,6,Sunday,1,5,14,Tuesday,55
21016,C360,1,4,22,Monday,1,7,2,Thursday,51
21017,C516,1,3,13,Sunday,1,4,2,Monday,12
21018,C360,1,4,7,Monday,1,5,20,Tuesday,37
21019,C360,1,6,3,Wednesday,1,7,23,Thursday,44
21020,C516,1,1,17,Friday,1,2,6,Saturday,13
21021,C620,1,7,12,Thursday,1,8,17,Friday,29
21023,C360,1,6,3,Wednesday,1,8,9,Friday,54
21024,C620,1,3,15,Sunday,1,4,13,Monday,22
21025,C516,1,6,13,Wednesday,1,7,4,Thursday,14
21026,C360,1,4,7,Monday,1,6,22,Wednesday,62
21028,C516,1,1,7,Friday,1,2,12,Saturday,28
21029,C360,1,1,7,Friday,1,3,3,Sunday,44
21030,C516,1,6,17,Wednesday,1,7,20,Thursday,26
21031,C516,1,4,14,Monday,1,5,9,Tuesday,18
21032,C360,1,3,18,Sunday,1,5,2,Tuesday,31
21033,C516,1,3,1,Sunday,1,3,4,Sunday,2
21035,C360,1,7,1,Thursday,1,8,22,Friday,44
21036,C360,1,2,4,Saturday,1,3,15,Sunday,35
